UMAP0,UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,sent-id
9.327999,7.9774547,8.601415,8.811661,1.798054,7.4577494,4.612825,-0.26436505,-0.30422822,0.54760915,1312
9.618029,8.358339,8.418485,8.971313,1.2570293,7.5250816,4.50435,0.5216629,0.71296984,1.6757933,1313
9.532692,8.268575,8.470787,8.810267,1.3747654,7.723513,4.4979544,0.22637005,0.48002738,1.3899885,1314
9.503045,8.959943,8.314771,8.530301,3.3003454,7.738714,4.5469813,1.076284,-0.1895128,2.0593562,1315
9.5239,8.987704,8.307164,8.506753,3.2174668,7.7893443,4.5315576,1.0958282,-0.12958121,2.0959709,1316
9.380896,8.199871,8.3659525,8.961176,1.937668,7.434709,4.7392955,0.35254973,0.22156724,1.2629477,1318
9.552739,8.286532,8.597459,8.785404,1.2962161,7.957457,4.4016123,-0.32551765,0.36333528,1.167322,1319
9.572507,8.315506,8.638486,8.842391,1.3514826,7.8948483,4.3570414,-0.41565034,0.28872803,1.1999327,1320
9.919495,9.645782,8.326977,8.92695,2.7048452,6.9121428,3.3498032,0.9493701,-1.4270631,2.2061799,1322
9.792689,9.430178,8.351958,8.736466,2.5756536,6.917765,3.2226315,0.66088283,-2.0741096,1.544275,1324
9.910465,9.668062,8.307911,8.938645,2.7861874,6.9538174,3.4232519,0.97282535,-1.3295909,2.2571821,1325
9.631544,9.334044,8.250018,8.660552,2.635419,7.2857037,3.5085015,0.27098647,-1.9437653,0.9645094,1327
9.568479,9.208106,8.243107,8.629138,2.6126032,7.362544,3.5911114,0.19619682,-1.7951615,0.8380797,1328
9.579222,9.316105,8.212833,8.603593,2.5949144,7.466778,3.4749916,0.025941774,-1.9194164,0.7011996,1329
9.692126,9.3196945,8.338255,8.55173,2.5661976,7.3832088,3.4297242,0.38909933,-1.72013,1.2754614,1330
9.62665,8.153655,9.010767,9.188574,2.1709893,6.6335354,4.314657,-0.3792417,-0.3647133,0.828345,1332
9.1888075,7.9422803,8.421896,9.114985,2.729548,6.9796653,5.0523853,0.35053438,-0.15168229,1.0998329,1333
9.204536,7.8546944,8.465516,9.121539,2.5597613,6.8667784,4.979372,0.3761074,-0.17040703,1.0808719,1334
9.429086,7.05235,9.068859,9.220669,1.379176,5.7998366,4.249997,0.7052601,-0.07429752,1.6055259,1335
9.550982,7.8057237,8.953342,9.022632,1.8799331,6.3702374,4.2165017,0.4291753,-0.36050725,1.3002987,1336
9.653461,8.264064,8.912678,9.181241,1.704562,6.7792935,4.184609,-0.48234588,-0.59211737,0.69040066,1337
9.641264,8.04491,9.052035,9.063798,1.6890438,6.65002,4.1225863,-0.38078654,-0.65916723,0.7376994,1338
9.669192,8.835265,8.515353,8.370501,2.4371343,7.6325383,4.2823176,1.0571556,-0.40258092,1.9493555,1339
9.805291,8.1701355,8.967842,9.041959,1.679589,6.4863915,4.1898184,0.8451173,0.46728927,2.0444171,1340
9.5127,7.7651277,8.928222,9.009646,1.9353986,6.4010863,4.2700357,0.45116407,-0.33886394,1.3049586,1341
9.58532,7.8020663,9.109475,9.041292,1.8190451,6.4683204,4.20852,-0.13946792,-0.4044079,0.86616635,1342
9.538764,7.647648,9.044516,9.058495,1.7730452,6.2661843,4.20473,0.28136504,-0.34794936,1.165645,1343
10.2036,8.633961,9.107333,9.257078,1.506206,5.9151893,3.7464702,1.3093218,0.5962903,2.5297925,1344
10.23389,8.730717,9.079916,9.237909,1.5348545,5.9668345,3.733382,1.3749533,0.6052371,2.603825,1345
9.015891,6.8335137,8.602204,8.776377,2.2765343,6.0555916,4.7984257,1.9449644,-0.25738314,2.399224,1347
8.97838,6.6608353,8.607686,8.781026,2.1999602,5.867441,4.750442,2.1327252,-0.37458566,2.5526202,1348
9.528993,7.454307,8.932367,9.150065,1.5222769,5.8256187,4.076923,1.1633377,-0.30180812,2.1186936,1349
10.257389,8.718648,9.1081,9.259263,1.4800154,5.8808713,3.691641,1.3909354,0.673844,2.6287382,1350
9.161961,6.6154246,8.877085,9.00418,1.5519596,5.5803776,4.426011,1.5747327,-0.31789684,2.0288677,1351
9.157905,6.6114545,8.874378,8.999898,1.5496125,5.590673,4.4352694,1.5743338,-0.30620342,2.0206354,1352
10.149309,8.925534,8.924486,9.163781,1.6932945,5.971515,3.489522,1.451002,-0.27487224,2.5144117,1353
9.9281845,8.695639,8.802652,9.00143,1.7917436,6.1887813,3.5507553,1.3107591,-0.62753636,2.2616444,1354
10.178469,8.637481,9.085173,9.252604,1.5469834,5.967436,3.7804284,1.2719526,0.5475794,2.4924836,1355
9.875913,8.364614,8.892592,9.055058,1.5835154,6.0206585,3.638496,1.2522899,-0.4760326,2.1320171,1356
10.102951,8.55189,9.063303,9.3074665,1.592543,5.9470863,3.8024654,1.050778,0.3394535,2.2298203,1357
9.67176,7.888889,8.859475,9.113876,1.677973,5.8787813,3.9420607,1.428083,-0.3003439,2.3408253,1358
10.138351,8.916892,8.922755,9.147336,1.6921304,5.977711,3.4810655,1.4395801,-0.34694844,2.467992,1359
10.088798,8.879488,8.886057,9.12841,1.7433926,6.057386,3.5519288,1.401317,-0.32545662,2.4369283,1360
10.299244,8.741288,9.13905,9.285339,1.437548,5.8225617,3.6573756,1.407919,0.7628196,2.6717186,1361
10.281675,8.758533,9.115197,9.265762,1.4658762,5.853625,3.6806734,1.4225998,0.73190063,2.6815348,1362
9.213475,6.9685264,9.002101,9.157134,2.1411638,6.2780952,5.213949,0.44168302,0.45024717,1.3117218,1363
9.87037,9.335206,8.443254,8.958835,2.658867,6.703668,3.4829514,1.0336796,-1.2880484,2.216815,1364
9.108122,7.038521,8.714623,8.932047,2.1782322,6.4603,5.1495705,1.0291613,0.17592923,1.6778055,1365
9.229871,6.983179,9.006691,9.161916,2.1292596,6.2590604,5.1977563,0.47073054,0.4578443,1.3498653,1366
9.1714115,6.4718513,8.928287,9.185609,0.99879277,5.566649,4.4556484,1.3708507,0.15241806,1.7739099,1368
9.000592,6.7721906,8.720815,8.853423,2.0491717,6.2142906,4.8114724,1.0269825,-0.43625244,1.4432455,1369
8.921482,6.334707,8.8289,8.879218,1.837514,5.828092,4.713691,1.1093622,-0.6201533,1.4417588,1370
9.3083935,6.9749665,9.132324,9.181162,1.8391503,6.287932,5.003822,0.074587725,0.4028296,1.0477481,1371
9.214073,6.97734,8.999694,9.158403,2.139827,6.285315,5.2083893,0.4299832,0.4465145,1.3014756,1372
9.464866,7.952223,8.791579,8.719249,1.9956582,7.145552,4.459637,0.36365655,-0.1613776,1.3763812,1373
9.315657,6.982567,9.127279,9.179604,1.8618739,6.2795773,5.0146136,0.14848149,0.44627345,1.13569,1375
9.300837,6.9156313,9.138816,9.192659,1.8191614,6.2517824,5.026353,0.12862857,0.47284487,1.1092919,1376
9.326897,7.099013,9.120834,9.149855,1.8564909,6.3709965,4.9225407,-0.059054706,0.23258157,0.9031461,1377
9.13873,7.788083,8.60833,8.7734,2.4845526,7.1002707,4.7027626,-0.21712975,-1.0548321,0.28538847,1378
9.2135315,6.9859095,8.976086,9.127009,2.1071415,6.283315,5.1356826,0.49614894,0.3619667,1.3437437,1379
9.200628,6.985048,8.977566,9.149257,2.1730478,6.2949524,5.218446,0.4616312,0.42075524,1.3143913,1380
9.5098915,7.5856137,9.136853,9.075981,1.5873253,6.5837436,4.3577285,-0.46927238,-0.29051498,0.5651796,1382
9.46881,7.6103263,9.085619,8.998223,1.5908109,6.6750984,4.325013,-0.49382186,-0.43938255,0.43823892,1383
9.520156,7.606885,9.130741,9.0637665,1.5825402,6.60054,4.3336735,-0.45718807,-0.2960498,0.579259,1384
9.46549,7.6342854,9.06925,8.991365,1.601833,6.6941934,4.3149624,-0.50081176,-0.4882996,0.41375506,1385
9.513016,7.603206,9.132058,9.069347,1.5893105,6.587287,4.333998,-0.4710603,-0.328687,0.5508813,1386
9.271615,6.931944,9.096104,9.181107,1.9477667,6.2584286,5.1146817,0.24211092,0.47718236,1.1851006,1387
9.567287,7.8313894,9.10581,9.155566,1.8857551,6.440409,4.302616,-0.34255633,-0.45539138,0.69387543,1388
9.538571,7.848425,9.013465,9.049274,1.7759026,6.6108055,4.247311,-0.2879202,-0.52667844,0.68642336,1389
9.659829,8.251046,9.010761,8.801126,1.8353038,6.7477393,3.9686675,-0.11632656,-1.2363827,0.8101219,1390
9.070146,7.496745,8.581497,8.262526,2.6087964,6.513886,4.1324835,1.2479994,-1.9171047,1.172677,1391
9.416763,8.624984,8.272292,8.760391,2.2189665,7.3798156,4.125049,0.23439257,-0.9458061,0.92738134,1392
9.312334,8.195053,8.49468,8.510784,2.36304,7.5998063,4.478314,0.35701883,-0.5863237,1.1184878,1393
9.082023,7.4501233,8.605671,8.28969,2.5501015,6.3040266,4.0170045,1.3442549,-2.0881567,1.183396,1394
9.191938,8.066884,8.3623085,9.020522,2.7961833,7.195162,5.031062,0.35666275,-0.17701988,1.1166897,1397
9.584426,8.932504,8.506058,8.412539,2.3614063,8.072987,4.1836834,-0.0072250166,-0.9620459,1.2708849,1398
9.2224865,8.092589,8.411936,8.803562,2.1905208,7.4607506,4.6311193,-0.14032541,-0.6846356,0.548763,1399
9.286585,8.19582,8.452629,8.836123,2.1191216,7.4286356,4.5034313,-0.25128338,-0.83830315,0.53288716,1400
9.508176,7.6551766,9.096972,8.820849,1.5197036,6.8781137,4.2408085,-0.4117952,-0.34826696,0.5627901,1405
9.453135,7.4724884,9.122918,8.971117,1.6548882,6.630316,4.4276814,-0.3407295,-0.24647827,0.61633015,1406
9.519012,8.142847,8.73971,8.157102,1.2181016,8.167151,4.179863,-0.3503634,0.060114756,0.49955583,1408
9.261132,7.8975925,8.529263,8.979807,2.483021,6.7494283,4.705221,0.51937944,-0.5237887,1.0875698,1413
9.282454,8.022951,8.592513,8.413809,2.4312997,7.5382967,4.5069275,0.43775028,-0.56612474,1.1485204,1414
9.214472,8.128297,8.345219,8.866732,2.5161364,7.230612,4.8183966,0.31471154,-0.52194875,0.8010568,1418
9.826494,8.827489,8.643925,9.214583,2.1551685,6.9608703,4.2554984,0.45163515,0.17111887,1.8697723,1420
9.2188015,8.145804,8.334813,8.899832,2.532662,7.2094646,4.8395987,0.31823212,-0.49139422,0.81159556,1421
9.448787,8.592696,8.312075,8.52905,2.249843,7.927786,4.670468,0.63592947,0.05077524,1.5152665,1423
9.463977,7.0609937,9.113432,9.25624,1.3427035,5.7248335,4.1791043,0.65567756,-0.12204373,1.6019094,1424
9.360421,6.9778023,9.064978,9.174019,1.454388,5.7526574,4.2033343,0.5549149,-0.42601624,1.2980157,1425
9.402792,6.863482,9.162023,9.223188,1.2890561,5.643605,4.170724,0.59061867,-0.24129075,1.4571784,1426
9.431222,7.072203,9.104361,9.173891,1.4250513,5.757597,4.129035,0.5984144,-0.38043195,1.4405942,1427
9.510495,7.139294,9.067092,9.361909,1.2288742,5.6777115,4.183154,0.80799955,0.11089026,1.7910465,1428
9.383443,6.974549,9.080682,9.221285,1.3919433,5.8144913,4.3131657,0.53225994,-0.14799805,1.3680432,1429
9.776313,9.594289,8.277717,6.831387,2.761636,9.724388,4.4140773,1.657186,0.28777394,2.108078,1431
9.771167,9.521397,8.299407,6.8797846,2.719979,9.621231,4.42926,1.6569431,0.30070734,2.1194255,1432
9.475219,8.360374,8.381387,8.688057,1.773039,7.7234898,4.6253357,0.551992,0.29911286,1.4703687,1433
9.348601,7.94545,8.633247,8.750219,1.8378783,7.436238,4.5782037,-0.05668895,-0.18488064,0.7959784,1434
9.418073,7.9907227,8.638529,8.466201,1.7308931,7.6694036,4.516984,0.42361182,0.07392655,1.3821787,1436
8.928911,6.826621,8.584605,8.771552,2.1319559,6.3192935,4.799208,1.1341722,-0.6632023,1.4504818,1437
9.401483,8.255031,8.457196,8.767319,1.6292173,7.6121855,4.369355,-0.19555148,-0.3397831,0.63337886,1438
9.191625,7.563585,8.605416,8.50775,2.3219476,6.3145194,4.0432405,1.2259339,-1.6444427,1.3475288,1439
9.436755,8.367195,8.45189,8.787929,1.6508499,7.608814,4.279562,-0.29581136,-0.44170928,0.5573776,1440
9.183509,7.7772093,8.625691,8.811571,2.2701406,7.1150346,4.6879797,-0.22168072,-0.850691,0.3560347,1444
9.556465,9.028457,8.280852,8.50578,2.0545237,8.011632,4.073297,-0.30162096,-0.73528266,0.29175952,1445
9.598019,8.192206,8.897346,8.769174,2.142173,7.0745845,4.2920113,0.24816427,-0.30132714,1.4619582,1447
9.151755,7.2300005,8.611448,8.860119,2.0652378,6.656382,5.0097313,1.1089396,0.17726822,1.7748258,1448
9.373849,7.666864,8.6789875,8.872381,1.8034304,6.8622518,4.6490235,0.7142104,0.06865096,1.6099197,1449
9.114974,7.0674725,8.645694,8.8576145,2.0561254,6.483902,5.0086637,1.2385525,0.11033076,1.8346671,1450
9.839673,9.388232,8.463277,8.689618,2.3021069,7.238175,3.359265,0.22387919,-1.4076562,1.1530702,1451
9.625327,8.22751,8.806842,8.977386,1.8812323,6.9165936,4.237616,0.16567999,-0.15262464,1.252765,1453
9.821214,8.507279,8.860624,9.061375,1.7494037,6.8088474,4.0023127,0.24384852,-0.073224574,1.5116618,1456
9.243201,6.9680133,8.768521,8.9517145,1.6971376,5.899467,4.597976,1.6940736,0.004505688,2.2161088,1457
9.6592245,8.169916,9.043215,8.872705,2.1465569,6.861851,4.15745,-0.076379955,-0.30694968,1.1077735,1460
9.730047,9.970175,8.064911,8.775514,4.128301,7.811486,4.5820127,1.6969906,0.17223279,3.1760468,1462
9.742859,7.931198,8.944983,9.080676,1.4410018,5.9840255,3.8116827,1.0723479,-0.2953727,1.9792334,1464
9.8029785,8.260357,8.88383,9.019581,1.506163,6.169204,3.7310882,1.0184318,-0.47908667,1.8379896,1465
8.938469,6.7520533,8.650646,8.725256,2.1986747,5.9612465,4.5804114,1.4308819,-1.1135678,1.6402886,1466
9.667043,8.30832,8.86226,8.912127,1.736982,7.10215,4.100134,-0.13982952,-0.31372383,1.1463517,1467
9.480199,9.066955,8.220358,8.612398,2.3228066,7.533655,3.5037494,-0.21923202,-1.954098,0.49307862,1468
9.506292,8.14876,8.9618435,8.547837,2.10211,7.324155,4.177879,-0.46656924,-1.0061015,0.5409095,1469
9.8457,8.680074,8.784201,8.878216,1.5441905,7.177505,3.8583968,0.17234229,-0.27755004,1.5216628,1470
9.763563,7.995783,8.943903,9.070344,1.4711509,6.007739,3.791205,1.0781419,-0.31219155,1.9864465,1471
10.18492,8.7027235,9.0502205,9.2039995,1.5678595,6.01611,3.7485278,1.3429148,0.51175493,2.5455644,1472
9.473124,8.4698515,8.417411,8.889873,1.6622336,7.408068,4.090204,-0.12431038,-0.6678321,0.8486096,1473
9.601884,8.249595,8.791026,8.9917,1.7420629,7.0094695,4.1506896,-0.16785583,-0.38408527,0.9797915,1474
9.433457,8.8784685,8.25646,8.654626,2.1917214,7.548866,3.6521196,-0.2584776,-1.7634948,0.54122466,1475
9.2707,8.241348,8.634975,8.466483,2.5326831,7.6045375,4.4240446,-0.43448856,-1.488749,0.29191795,1476
10.189972,8.824374,8.990644,9.2228565,1.6865717,6.1107974,3.7869139,1.3131076,0.54530305,2.5706775,1477
9.568868,8.969544,8.313658,8.691045,3.2093594,7.212918,4.319895,1.4184035,-0.52382594,2.4353867,1478
9.619165,8.174306,8.80563,8.829961,1.8770276,6.6230774,3.9986172,0.648389,-0.5935859,1.4234054,1480
10.336876,8.936202,9.306852,9.142094,1.1459175,5.0452905,2.8846264,1.9534303,-1.1202307,1.9596795,1482
9.403084,8.265983,8.589554,8.472691,2.253203,7.4551034,4.302388,0.42609802,-0.6724083,0.9736109,1484
10.410782,9.044786,9.363285,9.15085,1.0960182,4.8617115,2.7044985,2.1140103,-1.2361339,1.9769373,1485
10.416806,9.054267,9.369724,9.156096,1.0954069,4.8550754,2.6945908,2.1236572,-1.2517103,1.9835209,1486
10.420407,9.060458,9.372146,9.159558,1.1148301,4.8706,2.6913843,2.123915,-1.2557421,1.9847618,1487
10.361366,8.967047,9.326438,9.149498,1.1264266,4.994808,2.8358448,1.9964006,-1.1429759,1.9692935,1488
9.5494175,8.22988,8.720081,8.646365,2.1946266,6.1424584,3.5769038,1.2399008,-1.7438742,1.3687745,1489
10.412567,9.043402,9.364935,9.153236,1.0898467,4.8587904,2.70425,2.1147904,-1.233524,1.9803196,1490
9.747428,9.638624,8.212079,8.866437,3.5430737,7.8150973,4.479801,1.0730162,0.080800444,2.6462333,1491
9.497575,8.834541,8.394929,8.311899,2.610202,7.706267,4.0457454,0.53298616,-1.1386281,1.169733,1492
9.945488,9.768217,8.294891,8.9463005,2.7850819,6.975135,3.3701448,0.946603,-1.3678112,2.269667,1493
9.952543,9.776889,8.317366,8.918194,2.8476274,6.814258,3.2228076,0.956576,-1.65868,2.114886,1494
9.894537,9.838879,8.216055,9.1338215,3.2394133,7.2677693,4.103753,0.9529556,-0.36794776,2.4784222,1649
9.63142,8.424154,8.4939575,9.003015,1.4769303,7.4218783,4.436473,0.3512844,0.450064,1.5354667,1650
9.420118,7.965804,8.592535,9.021944,1.6934441,7.186728,4.6263347,0.085522905,0.17916377,1.0401795,1651
9.428348,8.28656,8.493548,8.392334,1.7775886,8.023571,4.435266,0.23361005,-0.038100123,1.2098085,1652
9.209176,8.115837,8.399495,8.744451,2.1981556,7.414844,4.45576,-0.14605525,-0.9517615,0.43166533,1653
9.703569,8.547587,8.507402,8.999947,1.498044,7.33604,4.317059,0.4793229,0.35342652,1.6797861,1654
9.234295,8.253497,8.221957,8.837023,2.3443778,7.544772,4.811616,0.35997993,-0.22369033,1.0671285,1656
9.218234,8.243655,8.252085,8.76253,2.2338629,7.491798,4.5076303,0.10408013,-0.74971807,0.69818956,1657
9.3898945,8.373864,8.520871,8.135788,2.0384662,8.148556,4.289019,0.0507806,-0.60810935,0.80216,1660
9.726277,9.626314,8.324639,7.3797193,2.982499,9.400481,4.4157286,1.01102,-0.085850246,1.9903762,1661
9.72683,9.619432,8.305179,7.3425617,3.0106964,9.370498,4.4242835,1.1709933,-0.052963134,2.0803146,1662
9.722729,9.635002,8.292227,7.3638473,2.9999595,9.397394,4.426625,1.1107582,-0.052932184,2.0519645,1663
9.806092,8.783711,8.509774,9.092632,1.697254,7.2531548,4.2479787,0.6151139,0.40246063,1.987779,1664
9.766345,8.649295,8.522037,9.052584,1.5391024,7.242861,4.235122,0.56569076,0.34570432,1.8505727,1665
9.677207,8.468609,8.543969,8.969428,1.5494065,7.256437,4.2844014,0.50606024,0.24206686,1.6651361,1666
9.744576,8.555226,8.568539,9.04326,1.5309945,7.1772013,4.231228,0.520274,0.28500214,1.7653912,1667
9.825185,9.164334,8.400542,9.034056,2.4133832,7.407272,4.317641,0.8848153,0.3441692,2.3608513,1668
9.739238,9.336102,8.301693,8.896124,2.9856071,7.6692595,4.4373126,0.92056876,0.09993606,2.4016495,1669
9.767005,9.354031,8.309682,8.910926,2.9401555,7.6368723,4.400652,0.9597236,0.15223226,2.453237,1670
9.267062,7.8741307,8.588939,8.769003,2.5596714,6.993242,4.7111735,0.66284674,-0.39257887,1.4007885,1671
9.330175,8.478881,8.397485,8.7453375,2.912885,7.5598803,4.742594,0.29434395,-0.46815747,1.1585219,1672
9.36135,8.207349,8.560064,8.321179,2.04332,7.9463286,4.4322553,0.065813646,-0.43338454,0.9343296,1673
9.273142,8.147182,8.3947115,8.826394,2.4622564,7.2170033,4.775347,0.51596767,-0.4837155,1.1372321,1674
9.194268,8.0586605,8.36026,8.87001,2.5268822,7.2172894,4.8839774,0.34763885,-0.47937453,0.88103443,1675
9.557877,8.377279,8.35383,8.807189,1.2748898,7.632351,4.5183845,0.5774824,0.4568752,1.4210627,1677
9.220486,6.5753193,9.192226,9.04391,1.4855751,6.0340486,4.5133743,0.17425352,-0.13601933,0.9902275,1678
8.730165,4.8971214,9.228579,9.043776,0.9980748,5.060418,4.6315513,1.0446137,-0.40285027,1.0564878,1679
9.210026,6.53643,9.199036,9.043245,1.4848475,6.005385,4.515619,0.1897595,-0.14679146,0.9889167,1680
9.197046,6.528962,9.188513,9.0282755,1.5026101,6.008143,4.5126996,0.20873211,-0.18346499,0.9825161,1681
10.096149,10.134665,8.290688,9.106935,2.6900077,7.516983,3.6046538,0.578964,-0.5701909,2.7015135,1682
9.427357,8.2964945,8.489352,8.683582,2.2156322,7.0974617,4.2811956,0.68909484,-0.73294497,1.2770953,1683
8.744044,4.307212,9.44892,9.218348,0.61281866,4.6915035,4.65638,0.9816735,-0.06861728,0.97800404,1684
8.690149,4.6319494,9.269483,9.081914,0.83413494,4.9024415,4.6105423,1.1242815,-0.37021038,1.0429409,1685
8.714086,4.6255546,9.312542,9.109829,0.8278582,4.8597717,4.625251,1.0748204,-0.31755513,1.0369598,1686
8.72607,4.785481,9.263986,9.071349,0.9495979,4.9275603,4.623177,1.0879537,-0.40969232,1.084771,1687
9.25048,8.031278,8.547805,8.399964,2.330601,7.7089186,4.5086837,0.25287333,-0.606148,1.0095081,1688
8.723399,4.3458176,9.444121,9.182757,0.7010066,4.6566496,4.6794567,0.99171203,-0.12630436,0.9695593,1689
8.694204,5.9709477,8.874347,8.627517,1.9151717,6.158916,4.7764935,0.6593512,-0.8484199,0.70753753,1690
8.791264,4.8558693,9.505625,9.136047,1.2294186,4.2859387,4.717861,1.0619563,-0.45136836,1.3556671,1691
9.84028,9.49088,8.458729,8.791959,3.328054,6.239571,3.15829,1.1798462,-2.2192488,1.7917565,1692
9.6671295,8.9025755,8.537934,8.695091,2.8930426,6.326273,3.3873577,1.100899,-2.068002,1.5978045,1693
9.831516,9.478518,8.471236,8.789127,3.3192441,6.224392,3.1609583,1.1846173,-2.2322872,1.7939231,1694
9.862239,9.513568,8.44038,8.785921,3.3610601,6.2147393,3.1181178,1.198454,-2.2726345,1.7796603,1695
9.883761,9.526197,8.412562,8.779479,3.380295,6.207207,3.0997381,1.2132928,-2.2837431,1.7803732,1696
9.562415,8.771865,8.540612,8.479858,2.5758235,7.3902874,4.412598,0.49475121,-1.0233096,0.75062996,1697
9.646596,8.933268,8.499586,8.675455,2.993415,6.374141,3.441384,1.0839462,-2.0529878,1.5494571,1698
9.631503,8.871743,8.517393,8.668515,2.9469607,6.3846493,3.4714367,1.0699364,-2.021768,1.5376562,1699
9.815224,9.357063,8.497993,8.795993,3.2630646,6.19765,3.2114575,1.2002416,-2.2032,1.8050036,1700
9.554665,8.716179,8.498244,8.610774,2.8799534,6.421509,3.5265577,1.0721451,-2.0595758,1.4425758,1701
9.31809,7.9410534,8.599837,8.489408,2.5402865,6.159827,3.6937764,1.2947855,-2.200503,1.3437914,1702
9.291844,7.8804584,8.600918,8.424944,2.512109,6.204342,3.6575985,1.3062578,-2.2538376,1.276041,1703
9.234823,7.912908,8.524714,8.394391,2.6256135,6.3640094,3.7923646,1.1962869,-2.1695316,1.18427,1704
9.60692,9.152865,8.384768,8.6717415,3.293022,7.4169393,4.282259,0.7142992,-0.7032264,1.6073138,1705
9.234002,7.7508054,8.6039295,8.430629,2.4924445,6.0882196,3.7353723,1.3977536,-2.357037,1.3376752,1706
9.944391,9.763592,8.320497,8.874415,2.8783302,6.7111855,3.123148,1.0441397,-1.9104264,2.1426427,1707
9.246415,7.929187,8.490187,8.490721,2.5400379,6.22609,3.7923162,1.2475296,-2.3367462,1.1460487,1708
9.214829,7.759738,8.547313,8.454269,2.500405,6.124361,3.7945018,1.3739398,-2.370499,1.268061,1709
8.742574,4.9445615,9.3729,9.047308,1.3453618,4.4960766,4.7436404,1.1486546,-0.5857833,1.3522792,1710
9.3235655,8.085726,8.52339,8.494359,2.627725,6.2463775,3.7017903,1.2387758,-2.2481813,1.2622225,1711
9.181623,7.757451,8.516884,8.569142,2.5101094,6.5371213,4.158796,1.004804,-1.6305376,1.2349607,1712
9.211268,7.712643,8.582981,8.435221,2.4975767,6.090223,3.7649407,1.3938258,-2.3685937,1.2946435,1713
9.315776,8.041471,8.540577,8.480308,2.6496096,6.2371283,3.7099419,1.3197184,-2.1806824,1.3624618,1714
9.307761,8.092827,8.514528,8.451656,2.6738937,6.3182383,3.6868358,1.2332935,-2.1559818,1.2637156,1715
9.905395,9.884296,8.2290945,9.044487,3.3210802,7.057462,3.7923713,1.0804186,-0.87123185,2.4636238,1716
9.512428,8.577395,8.475455,8.695417,2.7635264,6.5423775,3.8334975,1.156833,-1.5494071,1.6465625,1717
9.479412,8.50519,8.469918,8.70239,2.74302,6.598519,3.9560254,1.1393361,-1.412175,1.629801,1718
